Date,BP,COP,CVX,EQNR,OKE,PXD,XOM
5/10/2016,31.68,42.87,101.27,16.52,40.08,161.3,89.99
5/11/2016,31.67,43.68,101.14,16.51,40.07,164.14,88.81
5/12/2016,31.86,43.73,102.12,16.77,40.29,167.03,89.67
5/13/2016,31.47,43.02,100.74,16.33,41.04,163.59,88.66
5/16/2016,32.06,44.08,102.29,16.69,41.81,166.19,89.57
5/17/2016,32.22,43.78,100.75,16.69,42.02,165.52,89.53
5/18/2016,32.13,43.34,100.06,16.45,40.13,163.35,89.35
5/19/2016,31.98,43.36,99.85,16.14,41.54,162.84,90.11
5/20/2016,31.93,43.58,99.79,16.27,42.04,164.34,89.74
5/23/2016,31.46,43.59,99.38,16.06,41.67,162.62,89.6
5/24/2016,31.84,43.46,100.19,16.17,41.7,162.97,89.67
5/25/2016,32.86,44.9,101.77,16.69,43.07,162.48,90.26
5/26/2016,32.6,44.73,101.5,16.53,42.57,162.3,89.8
5/27/2016,32.36,44.33,102.02,16.24,42.73,161.61,90.01
5/31/2016,31.4,43.79,101,15.76,43.25,160.32,89.02
6/1/2016,31.34,44.06,101.13,15.94,43.77,159.48,89.24
6/2/2016,31.52,44.38,100.53,15.89,43.73,159.4,88.53
6/3/2016,31.88,44.18,100.66,16.1,44.03,159.75,88.37
6/6/2016,32.53,45.52,101.17,16.61,45.1,160.89,89.34
6/7/2016,33.07,47.54,103.32,17.02,45.76,165.59,90.71
6/8/2016,33.27,47.49,103.09,17.16,45.66,167.1,90.79
6/9/2016,33.04,46.57,102.81,16.91,46.53,164.2,90.67
6/10/2016,32.22,44.51,101.98,16.37,45.19,159.55,89.98
6/13/2016,31.86,43.88,102.1,16.18,44.98,160.68,90.59
6/14/2016,30.93,44.32,101.28,15.92,45.68,163.04,90.43
6/15/2016,31.15,43.71,100.63,16.05,45.02,162.5,90.16
6/16/2016,32.03,43.16,101.07,15.77,44.9,152.64,91.22
6/17/2016,32.75,44.15,101.57,16.32,45.57,154.43,90.72
6/20/2016,33.42,44.69,102.61,16.64,46.04,153.95,91.12
6/21/2016,34.15,44.8,103.24,16.72,46.81,157.03,91.53
6/22/2016,33.89,43.99,102.29,16.59,46.4,158.75,91.17
6/23/2016,34.63,45.63,104.44,17.4,46.86,160.59,91.8
6/24/2016,32.98,43.17,101.9,16.16,45.82,152.92,89.39
6/27/2016,31.99,40.78,100.36,15.7,44.62,146.61,88.86
6/28/2016,33.24,41.95,101.63,16.3,45.89,149.71,90.91
6/29/2016,34.79,43.91,103.42,16.87,47.33,151.63,92.46
6/30/2016,35.51,43.6,104.83,17.31,47.45,151.21,93.74
7/1/2016,36,43.51,104.15,17.4,47.57,151.11,93.84
7/5/2016,35.9,41.7,103.57,17.18,47.13,151.46,93.02
7/6/2016,35.57,41.9,104.58,17.13,47.41,151.55,94.09
7/7/2016,35.4,41.51,103.05,17.04,46.99,149.23,92.96
7/8/2016,35.92,42.3,104.77,17.08,47.36,153.72,93.54
7/11/2016,36.11,42.45,105.39,17.24,47.44,153,93.89
7/12/2016,36.91,43.8,106.78,17.66,48.52,156.5,94.95
7/13/2016,36.56,42.87,106.65,17.47,47.34,154.16,94.88
7/14/2016,36.56,43.02,106.7,17.73,47.49,155.5,94.95
7/15/2016,36.56,42.94,107.03,17.74,48.12,156.7,95.12
7/18/2016,36.17,42.71,106.09,17.6,47.7,156.85,94.82
7/19/2016,36.03,41.91,106.04,17.29,47.51,154.9,94.47
7/20/2016,35.96,42.03,105.59,17.36,47.24,153.88,93.93
7/21/2016,35.84,41.04,105.39,17.32,46.28,152.25,93.85
7/22/2016,35.87,40.76,105.66,16.86,46.05,153.4,94.01
7/25/2016,34.9,40.24,103.07,16.49,45.43,148.83,92.2
7/26/2016,34.59,40.79,102.68,16.66,45.32,149.1,91.53
7/27/2016,34.57,40.07,102.26,16.11,43.96,150.63,90.91
7/28/2016,33.99,40.26,101.79,15.84,44.08,157.54,90.2
7/29/2016,34.4,40.82,102.48,15.91,44.79,162.57,88.95
8/1/2016,33.18,39.61,99.11,15.23,42.99,157.23,85.86
8/2/2016,33.45,39.79,99.59,15.4,43.94,159.58,87.04
8/3/2016,33.01,40.31,100.61,15.78,45.85,163.11,87.49
8/4/2016,33,40.1,100.39,15.93,45,162.9,87.48
8/5/2016,33.15,40.6,100.51,15.97,44.91,168.09,87.56
8/8/2016,33.17,41.56,101.2,15.97,45.58,170.65,88.59
8/9/2016,33.38,41.24,101.32,16.03,45.26,171.3,88.7
8/10/2016,33.01,40.6,100.14,15.82,44.99,171.77,86.41
8/11/2016,33.64,41.39,101.4,16.21,46.11,174.2,86.72
8/12/2016,33.74,41.37,102.16,16.3,46.85,176.52,87.85
8/15/2016,33.87,42.18,102.77,16.28,46.77,179.15,87.81
8/16/2016,34.21,42.86,102.62,16.43,47.11,178.77,87.92
8/17/2016,34.2,43.2,102.22,16.27,47.95,180.3,88.11
8/18/2016,34.65,43.59,103.55,16.55,49.62,183.91,88.91
8/19/2016,34.33,43.32,102.32,16.4,49.71,185.59,87.8
8/22/2016,33.96,42.63,101.94,16.11,48.07,181.37,87.99
8/23/2016,34.13,43.22,101.68,16.17,48.28,182.25,87.72
8/24/2016,34.27,42.96,102.2,16.02,47.12,180.58,88.02
8/25/2016,34.22,42.78,101.89,16.02,47.02,180.41,87.46
8/26/2016,34.16,42.3,101.32,15.96,46.98,179.5,87.27
8/29/2016,34.24,42.35,102.05,16.1,47.36,182.92,87.84
8/30/2016,34.1,42.23,101.7,16.04,47.16,182.87,87.52
8/31/2016,33.86,41.05,100.58,15.65,46.89,179.05,87.14
9/1/2016,33.66,40.6,100.21,15.45,47.21,180.22,86.84
9/2/2016,34.5,40.92,100.93,15.92,48.26,183.71,87.42
9/6/2016,34.69,41,102.43,16.35,49.26,183.5,88.57
9/7/2016,34.76,41.48,102.88,16.43,49.92,188.31,88.24
9/8/2016,35.08,43.28,104.12,16.53,51,187.51,89.05
9/9/2016,34.35,42.25,101.27,15.59,48.81,180.6,86.84
9/12/2016,34.63,42.67,102.25,15.78,49.3,183.21,87.29
9/13/2016,33.5,41.01,99.43,15.19,46.95,176.87,85.21
9/14/2016,33.32,39.99,98.42,15.11,46.7,176.31,84.6
9/15/2016,33.61,40.03,99.5,15.18,46.83,178.48,85.08
9/16/2016,33.31,39.87,97.84,15.11,46.08,177.12,84.03
9/19/2016,33.44,39.28,98.04,15.1,47.39,176.5,83.83
9/20/2016,33.07,39.01,97.7,15.07,47.02,175.75,82.54
9/21/2016,33.61,40.06,99.63,15.41,48.94,182.41,83.3
9/22/2016,34.26,41.02,99.98,15.83,49.64,179.05,83.54
9/23/2016,33.96,39.94,99.22,15.67,48.62,175.53,83.45
9/26/2016,33.68,40.02,98.78,15.54,48.84,174.57,83.06
9/27/2016,33.61,39.43,98.98,15.34,48.8,172.81,83.24
9/28/2016,34.84,42.18,102.15,16.08,51.24,183.43,86.9
9/29/2016,35.06,43.66,101.27,16.47,50.94,185.36,86.46
9/30/2016,35.16,43.47,102.92,16.8,51.39,185.65,87.28
10/3/2016,35.47,43.43,102.45,16.84,51.11,185.39,87.05
10/4/2016,35.68,42.87,101.27,16.78,49.54,182.5,86.25
10/5/2016,36.03,43.91,102.23,17.05,49.58,185.33,87
10/6/2016,35.95,44.52,102.18,17.07,49.67,186.2,87.04
10/7/2016,36.17,44.22,102.27,16.88,49.36,186.39,86.74
10/10/2016,36.67,44.39,103.98,17.3,50.35,193.24,88.44
10/11/2016,35.78,43.33,103.04,16.85,49.82,192.46,87.74
10/12/2016,35.79,43.47,102.15,16.87,50.21,190.91,87.13
10/13/2016,35.68,42.15,100.79,16.75,49.8,188.16,86.56
10/14/2016,35.84,41.67,101.08,16.7,50.13,185.96,86.54
10/17/2016,35.5,41.1,101.36,16.64,49.45,184.28,86.54
10/18/2016,35.98,40.65,101.79,16.41,50.03,184.03,86.77
10/19/2016,36.05,41.72,102.27,16.69,51.04,189.03,87.17
10/20/2016,36.05,41.49,101.87,16.5,50.91,189.38,87.21
10/21/2016,36.25,41.54,101.3,16.52,50.63,187,86.62
10/24/2016,35.87,42.24,100.66,16.54,50.37,185.33,86.91
10/25/2016,36.04,41.81,100.77,16.31,49.17,183.03,86.72
10/26/2016,35.85,41.8,101.19,16.33,49.23,183.03,87.09
10/27/2016,36,44,99.92,16.6,48.51,182.67,86.92
10/28/2016,35.68,44.97,103.82,16.53,48.18,181.63,84.78
10/31/2016,35.55,43.45,104.75,16.24,48.43,179.02,83.32
11/1/2016,34.11,43.54,106.48,16.13,48.56,180.97,83.65
11/2/2016,34.01,43.23,105.39,16,46.59,171.27,83.45
11/3/2016,33.84,43.6,105.39,16.03,46.44,173.17,83.66
11/4/2016,33.54,42.76,104.78,16.14,46.65,171.11,83.57
11/7/2016,34.02,43.92,106.85,16.79,48.08,173.44,85.45
11/8/2016,33.48,44.33,107.29,16.75,49.5,175.04,85.31
11/9/2016,33.84,45.73,107.64,16.61,49.39,177.71,86.25
11/10/2016,33.94,44.78,107.79,16.51,49.05,179.43,87.05
11/11/2016,33.18,43.94,106.64,16.13,47.92,172.09,85.67
11/14/2016,32.98,44.13,106.59,15.86,47.81,173.63,85.28
11/15/2016,33.61,45.28,108.96,16.44,49.93,178.73,86.82
11/16/2016,33.3,44.38,108.35,16.35,49.69,178.53,85.75
11/17/2016,33.5,43.61,108.12,16.31,49.83,175.86,85.23
11/18/2016,33.64,44.76,109.2,16.27,50.42,178.19,85.28
11/21/2016,34.4,46.36,110.18,17.01,52.72,183.15,86.49
11/22/2016,34.54,46.07,110.62,17.05,53.46,183.1,86.68
11/23/2016,34.4,46.3,111,16.9,53.95,185.51,86.92
11/25/2016,34.27,45.75,111,16.84,53.75,181.87,87.12
11/28/2016,33.72,45.5,110.5,16.63,52.82,173.03,86.47
11/29/2016,33.52,44.23,109.34,16.35,52.44,173.67,85.9
11/30/2016,35.01,48.52,111.56,17.4,54.93,191.04,87.3
12/1/2016,35.39,48.22,113.29,17.79,54.42,189.57,87.24
12/2/2016,35.48,48.12,113,17.71,54.69,187.55,87.04
12/5/2016,35.48,48.88,113.25,17.72,56.42,188.25,87.48
12/6/2016,35.57,49.9,112.76,17.68,56.12,184.77,87.56
12/7/2016,35.89,49.9,114.44,17.85,57.09,185.78,88.07
12/8/2016,36.19,49.78,115.17,17.95,57.91,187.01,88.32
12/9/2016,36.01,50.77,115.81,18.06,57.01,187.06,89
12/12/2016,36.51,51.38,117.15,18.3,57.21,188.96,90.98
12/13/2016,36.79,52.64,117.42,18.51,57.77,191.25,92.58
12/14/2016,36.02,51.49,115.96,17.89,57.36,187.59,90.58
12/15/2016,35.85,51.74,117.05,18.02,57.72,187.45,90.89
12/16/2016,36.59,51.94,118.08,18.22,58.42,184.99,91.18
12/19/2016,36.56,51.98,117.65,18.07,58.1,186.02,90.42
12/20/2016,36.52,51.55,117.95,18.01,58.67,185.68,90.43
12/21/2016,36.78,51.48,117.91,18.17,58.54,184.84,90.28
12/22/2016,36.91,51.54,118.77,18.12,57.91,186.94,90.87
12/23/2016,37.02,51.37,118.42,18.09,58.69,185.01,90.71
12/27/2016,37.11,51.6,118.22,18.19,59.03,185,90.75
12/28/2016,37.25,50.77,117.91,18.18,57.67,181.81,90.3
12/29/2016,37.4,50.54,117.82,18.37,57.98,181.65,90.35
12/30/2016,37.38,50.14,117.7,18.24,57.41,180.07,90.26
1/3/2017,38,50.61,117.85,18.61,58.75,186.6,90.89
1/4/2017,38.29,51.08,117.82,18.56,58.6,184.17,89.89
1/5/2017,38.57,50.93,117.31,18.97,58.83,185.7,88.55
1/6/2017,37.91,50.74,116.84,18.84,57.9,185.07,88.5
1/9/2017,37.31,49.66,115.84,18.52,57.48,182.6,87.04
1/10/2017,37.11,49.66,114.96,18.53,56.07,181.27,85.93
1/11/2017,37.55,51.22,115.93,18.87,57.26,182.89,86.81
1/12/2017,37.76,50.15,116.16,18.98,56.57,182.56,86.34
1/13/2017,37.66,50.59,116.38,19.14,56.31,181.97,86.35
1/17/2017,37.44,50.15,116.28,18.98,56.31,181.02,87.36
1/18/2017,37.1,50.27,115.94,18.77,56.56,183.01,86.28
1/19/2017,36.9,49.86,115.58,18.8,55.96,183.95,84.73
1/20/2017,36.84,50.73,115.6,18.94,56.59,184.97,85.89
1/23/2017,36.62,49.94,115.39,18.85,55.89,182.9,84.97
1/24/2017,36.91,50.27,116.37,19.21,56.28,180.75,85.09
1/25/2017,37.03,50.69,117.24,19.14,55.55,180.27,85.34
1/26/2017,36.74,50.63,116.55,19.02,54.93,182.23,85.6
1/27/2017,36.58,49.43,113.79,18.83,54.91,181.46,85.51
1/30/2017,35.96,47.48,111.82,18.47,53.77,178.8,84.86
1/31/2017,35.98,48.76,111.35,18.67,55.11,180.23,83.89
2/1/2017,35.99,48.5,111,18.74,54,180.66,82.94
2/2/2017,35.79,48.69,112.21,18.65,55.56,183.46,83.45
2/3/2017,35.92,50.43,113.57,18.81,56.45,183.84,83.54
2/6/2017,35.82,50.09,112.98,18.78,55.31,181.08,83.31
2/7/2017,34.38,49.42,111.39,17.81,54.37,174.95,82.77
2/8/2017,34.43,49.6,111.58,17.89,54.4,181.68,81.48
2/9/2017,34.44,49.81,112.26,17.86,55.12,191.59,81.84
2/10/2017,34.53,50.14,113.05,17.9,55.31,194.46,82.52
2/13/2017,34.66,49.7,113.91,17.89,55.02,197.04,83
2/14/2017,34.58,50.14,112.52,17.85,54.95,198.9,82.82
2/15/2017,33.8,49.36,112.57,17.66,54.49,197.72,83.16
2/16/2017,33.68,48.34,110.68,17.7,54.03,193.21,82.3
2/17/2017,33.42,47.51,110.33,17.57,53.64,192,81.76
2/21/2017,33.83,48.13,111.72,17.78,54.22,193.66,81.89
2/22/2017,33.41,47.1,110.38,17.5,53.52,188.13,80.93
2/23/2017,33.86,47.3,111.02,17.66,54.64,184.94,81.78
2/24/2017,33.5,47.04,110.12,17.41,53.16,185.36,81.08
2/27/2017,33.98,47.36,111.75,17.6,53.35,186.72,81.54
2/28/2017,33.92,47.57,112.5,17.6,54.05,185.97,81.32
3/1/2017,34.23,49.05,113.88,17.74,55.39,193.52,83.02
3/2/2017,34.12,48.21,113.36,17.46,55.25,191.17,83.3
3/3/2017,34.09,47.82,113.55,17.58,56.42,194.18,82.46
3/6/2017,33.97,48.32,113.17,17.44,56.61,194.01,82.83
3/7/2017,33.87,47.72,111.81,17.42,56.58,193.94,82.52
3/8/2017,33.31,45.91,109.61,16.84,54.77,184.25,81.03
3/9/2017,33.5,46.48,110.04,16.93,54.51,187.75,81.67
3/10/2017,34.33,45.67,110.61,17.14,54.33,184.72,81.61
3/13/2017,34.07,45.84,109.35,17.27,53.98,184.41,81.42
3/14/2017,33.43,44.94,107.36,16.83,52.2,179.31,80.99
3/15/2017,33.78,45.84,108.88,17.46,53.64,184.14,82
3/16/2017,34.02,45.84,107.86,17.45,53.24,183.36,82.07
3/17/2017,34.28,45.69,107.68,17.5,52.82,184.79,82
3/20/2017,34.19,45.86,107.66,17.5,53.24,183.99,82
3/21/2017,34.24,45.18,108.04,17.39,52.28,182.3,81.83
3/22/2017,33.99,44.65,108.39,17.3,52.7,182.33,81.76
3/23/2017,34.06,44.48,107.87,17.01,52.25,181.55,81.86
3/24/2017,33.78,44.1,107.99,16.98,53.1,180.91,81.23
3/27/2017,33.75,44.29,106.28,16.84,53.09,180.4,81.25
3/28/2017,33.92,45.38,107.17,16.95,53.06,185.37,81.84
3/29/2017,34.43,45.95,108.07,17.33,54.73,188.32,82.02
3/30/2017,34.52,50,107.78,17.25,54.92,182.48,83.7
3/31/2017,34.52,49.87,107.37,17.18,55.44,186.23,82.01
4/3/2017,34.4,49.45,107.8,17.31,55.31,185.48,82.07
4/4/2017,34.79,49.73,108.66,17.44,55.94,187.81,82.37
4/5/2017,34.59,49.11,108.64,17.15,55.93,188.3,82.53
4/6/2017,34.73,49.81,109.29,17.24,56.33,190.44,83.01
4/7/2017,34.85,49.54,108.86,17.2,56.19,189.83,82.76
4/10/2017,35.09,50.15,109.43,17.3,55.93,190.34,83.13
4/11/2017,35.37,50.15,108.97,17.33,55.72,189.95,82.84
4/12/2017,35.45,49.44,108.97,17.29,55.33,186.9,82.97
4/13/2017,34.99,48.62,106.1,16.9,54.62,182.06,81.69
4/17/2017,35.03,48.95,106.17,17.12,54.41,183.01,81.58
4/18/2017,34.67,48.69,105.68,16.77,54.82,180.63,81.05
4/19/2017,34.14,48,104.23,16.37,53.92,175.06,80.49
4/20/2017,34.15,47.95,104.88,16.47,53.79,174.44,81.01
4/21/2017,34,47.74,104.89,16.34,53.53,174.63,80.69
4/24/2017,34.45,47.91,105.93,16.63,53.87,175.72,81.11
4/25/2017,34.66,48.79,106.73,16.7,54.73,178.35,81.73
4/26/2017,34.66,48.34,106.08,16.5,54.5,176.91,81.4
4/27/2017,34.4,47.86,105.47,16.42,53.01,172.36,81.26
4/28/2017,34.32,47.91,106.7,16.43,52.61,172.99,81.65
5/1/2017,34.32,47.48,105.92,16.38,53.02,172.43,82.06
5/2/2017,34.75,46.7,105.36,16.32,52.3,170.44,82.05
5/3/2017,34.69,47.08,106.72,16.44,52.14,170.81,82.7
5/4/2017,34.32,45.92,104.81,16.34,49.34,165.63,81.64
5/5/2017,35.3,46.77,105.79,17.2,50.64,169.61,82.02
5/8/2017,35.43,47.13,106.68,17.31,51.04,172.46,82.89
5/9/2017,35.35,46.27,105.08,17.19,50.48,169.48,82.31
5/10/2017,35.01,47.61,106.5,17.65,51.12,171.27,81.91
5/11/2017,35.21,47.42,106.21,17.57,51.27,171.26,82.61
5/12/2017,35.39,46.97,105.96,17.57,51,171.64,82.55
5/15/2017,35.71,47.44,106.85,17.9,51.28,173.85,82.8
5/16/2017,36.24,47.13,107.25,18,50.89,174.79,82.55
5/17/2017,36.17,46.41,104.7,17.9,49.75,173.24,81.99
5/18/2017,36.51,46.42,105.17,17.92,49.82,172.75,81.75
5/19/2017,36.94,47.48,106.52,18.23,51.43,176.62,81.93
5/22/2017,36.96,46.93,106.12,18.28,51.66,173.56,82.29
5/23/2017,36.93,46.76,106.27,18.22,52.23,173.74,82.58
5/24/2017,36.9,46.67,106.22,18.14,52.78,173.66,82.29
5/25/2017,36.4,45.05,105.11,17.71,51.66,168.62,81.75
5/26/2017,36.41,45.35,104.72,17.89,51.69,170.24,81.55
5/30/2017,36.27,44.79,104.06,17.57,49.85,165.08,81.1
5/31/2017,36.15,44.69,103.48,17.41,49.68,166.86,80.5
6/1/2017,36.24,44.86,104.27,17.44,50.45,166.97,80.7
6/2/2017,35.91,44.26,103.11,17.33,49.55,164.88,79.5
6/5/2017,36.08,44.02,103.19,17.32,49.32,165.51,80.12
6/6/2017,36.24,44.48,104.17,17.58,50,168.71,81.21
6/7/2017,35.42,43.56,103.77,17.43,48.87,164.96,80.91
6/8/2017,35.41,43.07,104,17.28,48.49,163.43,80.62
6/9/2017,35.83,44.82,106.4,17.53,49.45,169.45,82.13
6/12/2017,35.81,45.72,108.04,17.56,49.99,167.81,82.93
6/13/2017,36.03,46.43,108.13,17.75,50.21,168.75,82.96
6/14/2017,35.37,45.42,106.6,17.31,49.79,164.86,82.07
6/15/2017,35.24,45.39,106.33,16.92,48.98,158.02,82.26
6/16/2017,36,46.53,108.35,17.16,50.97,158.79,83.49
6/19/2017,36.04,46.36,107.46,17.11,50.21,158.79,82.76
6/20/2017,34.98,45.82,106.48,16.64,47.5,157.88,82.31
6/21/2017,34.65,44.95,104.49,16.29,47.41,155.03,81.44
6/22/2017,34.6,44.81,104.45,16.38,47.79,154.75,81.08
6/23/2017,34.84,44.83,105,16.61,49.19,155.93,81.61
6/26/2017,34.88,44.23,104.14,16.45,50.54,155.21,81.24
6/27/2017,35.15,43.97,104.07,16.57,50.68,154.27,81.11
6/28/2017,35.27,43.96,104.28,16.69,50.9,155.66,81.53
6/29/2017,34.86,44.08,104.12,16.6,51.52,158.47,80.7
6/30/2017,34.65,43.96,104.33,16.53,52.16,159.58,80.73
7/3/2017,35.02,45.66,106.3,16.73,52.03,162.77,82.1
7/5/2017,34.42,44.16,104.62,16.36,50.75,159.41,80.85
7/6/2017,34.44,43.31,103.82,16.36,52.6,156.99,80.12
7/7/2017,34.36,43,103.49,16.32,51.69,156.03,80.22
7/10/2017,34.33,43.24,103.04,16.49,51,158.47,80.16
7/11/2017,34.36,43.35,103.12,16.68,50.88,160.38,80.6
7/12/2017,34.87,43.24,103.89,16.89,52.05,160.11,80.96
7/13/2017,34.72,43.25,104.13,16.96,52.46,160.65,80.97
7/14/2017,34.95,43.45,104.44,17.17,53.16,160.94,81.28
7/17/2017,34.92,43.19,104.21,17.18,53.57,162.83,80.86
7/18/2017,34.83,43.07,103.72,17.16,53.57,161.5,80.6
7/19/2017,35.03,43.66,104.46,17.38,54.39,163.94,80.85
7/20/2017,35.1,43.23,104.63,17.49,54.79,163.28,80.86
7/21/2017,34.68,42.65,103.25,17.26,54.45,160.21,80.12
7/24/2017,34.46,42.61,103.2,17.4,54.88,160.1,79.87
7/25/2017,34.9,43.65,104.39,17.71,55.78,162.6,80.27
7/26/2017,34.84,43.7,105.12,17.87,55.59,162.6,80.37
7/27/2017,34.99,44.66,106.11,18.45,56.62,163.9,80.83
7/28/2017,35.16,45.26,108.12,18.61,56.46,161.41,79.6
7/31/2017,35.14,45.37,109.19,18.76,56.57,163.1,80.04
8/1/2017,36.27,44.75,110.78,18.63,56.73,163.27,80.17
8/2/2017,36.4,45.61,110.46,19.02,55.36,145.68,80.6
8/3/2017,36.14,44.91,109.43,18.85,53.85,135.12,80.49
8/4/2017,36.33,45.56,110.11,18.96,53.53,135.34,80.21
8/7/2017,36.75,45.17,109.78,18.91,53.07,129.64,80.16
8/8/2017,36.54,45.63,110.35,18.61,52.55,135.38,79.96
8/9/2017,36.16,45.65,110.89,18.61,52.76,137.55,80.21
8/10/2017,35.47,44.97,110.11,18.46,52.21,135.26,78.97
8/11/2017,34.94,44.79,109.23,18.35,52.41,134.02,78.21
8/14/2017,34.68,44.54,108.71,18.24,52.32,132.84,78.23
8/15/2017,34.57,44.5,108.57,18.4,50.95,133.7,78.04
8/16/2017,34.29,43.69,106.84,18.33,50.61,131.63,77.47
8/17/2017,34.1,43,105.92,18.1,50.36,131.27,76.26
8/18/2017,34.16,43.11,106.48,18.41,50.93,131.95,76.64
8/21/2017,34,42.5,105.78,18.27,50.97,127.94,76.38
8/22/2017,34.15,43.19,106.36,18.5,52.89,128.06,76.74
8/23/2017,34.24,43.69,106.61,18.64,53.34,129.71,76.61
8/24/2017,34.18,43.3,107.44,18.62,53.47,128.41,76.33
8/25/2017,34.54,43.58,108.23,18.73,53.66,129.2,76.72
8/28/2017,34.47,43.05,107.76,18.65,52.95,128.46,76.47
8/29/2017,34.37,42.85,107.86,18.68,53.22,127.96,76.45
8/30/2017,34.37,43.41,107.73,18.56,54.01,128.8,76.1
8/31/2017,34.73,43.66,107.62,18.85,54.16,129.65,76.33
9/1/2017,34.77,44.24,108.76,18.97,54.63,130.64,76.57
9/5/2017,34.95,44.39,109.44,19.11,54.85,131.13,77.18
9/6/2017,35.32,45.06,111.79,19.2,56.34,133.08,78.78
9/7/2017,35.5,45.11,111.8,19.23,56.47,131.78,79.03
9/8/2017,35.32,44.47,110.78,18.96,56.22,128.5,78.82
9/11/2017,35.56,44.93,112.52,19.03,56.52,129.69,79.25
9/12/2017,35.75,44.93,112.49,19.09,56.09,129.92,79.5
9/13/2017,35.99,45.56,114.18,19.37,56.48,135.51,79.77
9/14/2017,36.33,45.83,114.45,19.48,56.88,136.93,80.09
9/15/2017,36.58,46.51,114.63,19.53,56.2,136.93,80.07
9/18/2017,36.65,47.09,115.19,19.56,56.1,137,80.09
9/19/2017,36.95,47.55,116.34,19.63,56.11,137.09,80.22
9/20/2017,37.23,48.33,116.37,19.76,56.09,141.27,80.55
9/21/2017,37.7,48.69,116.47,19.86,55.06,142.01,79.89
9/22/2017,37.82,49.08,117.29,20,54.7,144.01,79.92
9/25/2017,38.24,49.98,117.99,20.37,55.5,146.66,80.98
9/26/2017,37.87,49.67,117.52,20.12,55.22,147.58,80.89
9/27/2017,38.02,50.22,117.45,19.96,55.55,149.58,81.43
9/28/2017,38.42,50,117.62,20.11,55.42,147.55,82.19
9/29/2017,38.43,50.05,117.5,20.09,55.41,147.54,81.98
10/2/2017,38.39,50.31,117.43,20.05,55.84,151.29,81.63
10/3/2017,38.7,49.24,117.82,20.1,56.19,153.01,81.76
10/4/2017,38.65,49.31,117.58,19.95,56.3,151.76,81.79
10/5/2017,38.61,49.7,118.58,20.02,56.7,151.16,82.02
10/6/2017,38.26,48.86,117.03,19.88,56.19,150.47,81.71
10/9/2017,38.46,48.91,117.71,19.94,56.07,150.96,82.03
10/10/2017,38.81,49.19,118.8,20.2,56.02,150.67,82.26
10/11/2017,38.85,49.6,119.33,20.3,56.38,149.01,82.6
10/12/2017,39.01,49.81,119.14,20.2,56.41,146.24,82.43
10/13/2017,39.1,49.4,119.16,20.31,56.47,143.92,82.41
10/16/2017,39.19,49.72,120.13,20.53,56.25,143.69,82.81
10/17/2017,38.69,49.72,120.22,20.4,56.42,145.35,82.96
10/18/2017,38.72,49.71,118.15,20.17,55.37,145.09,82.76
10/19/2017,38.75,49.71,118.2,20.26,55.81,142.98,82.74
10/20/2017,38.75,50.25,118.64,20.43,56,144.75,83.11
10/23/2017,38.79,50.26,118.93,20.42,55.05,143.93,83.24
10/24/2017,39,50.99,119.23,20.52,55.94,143.22,83.47
10/25/2017,38.79,49.96,118.44,20.46,53.71,142.16,83.17
10/26/2017,38.65,51.46,118.44,19.89,53.43,142.31,83.47
10/27/2017,39.1,51.21,113.54,20.1,54.08,145.38,83.71
10/30/2017,39.62,51.39,114.39,20.54,54.04,146.26,83.54
10/31/2017,40.67,51.15,115.89,20.31,54.27,149.67,83.35
11/1/2017,40.76,52.1,115.9,20.42,54.53,153.97,83.87
11/2/2017,40.67,52.48,115.33,20.34,53.35,147.8,83.53
11/3/2017,40.56,52.96,114.99,20.32,52.65,150.29,83.18
11/6/2017,41.41,53.67,117.04,20.85,52.8,158.8,83.75
11/7/2017,41.48,53.48,117.24,20.76,53.17,161.67,83.58
11/8/2017,41.4,53.52,116.67,20.85,53.1,159.57,83.47
11/9/2017,40.72,53.53,117.24,21.01,52.99,161.14,83.97
11/10/2017,40.3,52.99,117.18,20.89,52.4,158.93,82.94
11/13/2017,39.88,52.57,117.23,20.69,52.21,156.92,82.89
11/14/2017,39.61,51.23,116.92,20.24,51.38,152.81,82.24
11/15/2017,39.09,50.49,116.45,19.95,50.83,151.51,81.21
11/16/2017,38.77,50.22,114.57,20,50.65,151.04,80.56
11/17/2017,39.09,50.13,114.71,19.94,50.67,152.22,80.24
11/20/2017,39,50.08,114.72,19.81,50.83,151.51,80.55
11/21/2017,39.13,50.01,115.17,20.11,50.2,152.23,80.87
11/22/2017,39.78,50.22,115.91,20.34,50.58,154.08,81.1
11/24/2017,40.05,50.47,116.51,20.4,51.04,154.1,81.42
11/27/2017,39.51,49.16,115.59,20.17,50.02,150.58,81.11
11/28/2017,39.9,50.13,116.45,20.23,50.06,151.09,81.67
11/29/2017,39.71,50.73,117.18,20.13,50.43,151.16,82.27
11/30/2017,40.07,50.88,118.99,20.08,51.9,156.04,83.29
12/1/2017,39.95,51.74,119.51,20.25,52.11,157.16,83.46
12/4/2017,39.91,51.29,120.84,20.39,52.29,156.35,83.57
12/5/2017,39.73,51.23,120.39,20.35,52.34,153.86,82.89
12/6/2017,39.58,50.38,119.61,20.02,51.8,150.66,82.28
12/7/2017,39.31,50.54,119.63,19.95,52.41,154.25,82.55
12/8/2017,39.64,51.57,119.92,20.13,53.01,155.9,82.66
